activity_id,user_id,activity_date,session_duration,pages_viewed,action_type
77018,4051,2025-11-19,22,14,view
77019,1,2024-06-20,57,15,login
77020,1296,2026-05-07,19,18,view
77021,3495,2025-10-06,29,11,add_to_cart
77022,3815,2025-02-05,5,1,login
77023,1311,2025-05-07,53,4,login
77024,851,2024-08-29,21,2,view
77025,2872,2025-05-27,47,15,view
77026,2014,2025-01-17,17,13,view
77027,1686,2025-03-28,22,17,add_to_cart
77028,1516,2025-02-18,11,7,view
77029,2586,2025-04-30,51,8,login
77030,2264,2024-11-14,52,17,view
77031,2532,2026-02-22,23,18,login
77032,1756,2025-06-30,23,7,login
77033,4359,2025-08-21,58,8,login
77034,2141,2026-01-29,9,8,view
77035,408,2024-07-15,38,14,login
77036,1892,2024-09-17,32,11,login
77037,2531,2025-07-25,47,14,view
77038,3686,2025-06-27,2,5,view
77039,3321,2024-08-30,42,15,login
77040,1047,2025-12-26,54,3,view
77041,752,2025-02-24,26,8,login
77042,160,2024-08-24,36,4,login
77043,2739,2024-12-09,26,5,view
77044,1400,2026-03-08,50,3,add_to_cart
77045,4818,2026-04-23,36,4,view
77046,3337,2024-06-22,45,6,login
77047,1092,2024-06-20,58,7,login
77048,1009,2025-04-19,31,4,view
77049,1790,2024-11-09,29,3,add_to_cart
77050,2385,2025-02-01,22,14,view
77051,38,2024-07-13,52,14,view
77052,4535,2025-09-18,11,7,login
77053,783,2025-05-06,7,7,view
77054,1702,2026-02-27,55,10,add_to_cart
77055,3048,2024-08-29,29,6,login
77056,3101,2024-10-29,9,17,login
77057,4836,2026-04-29,17,5,add_to_cart
77058,2288,2025-10-30,25,14,view
77059,1670,2026-06-05,51,15,login
77060,195,2025-09-15,8,19,view
77061,3705,2025-09-04,29,10,add_to_cart
77062,3152,2024-10-21,47,1,login
77063,537,2025-04-04,22,7,view
77064,2654,2026-03-01,11,4,view
77065,1848,2024-10-09,37,2,login
77066,2673,2025-11-29,11,4,login
77067,3098,2026-05-23,31,9,view
77068,2530,2026-02-19,57,14,login
77069,2287,2024-12-10,40,6,view
77070,2799,2026-01-30,21,1,view
77071,1163,2026-06-16,33,11,login
77072,486,2025-04-12,8,13,add_to_cart
77073,2304,2024-09-09,59,4,purchase
77074,764,2025-08-11,3,2,login
77075,1404,2026-02-02,59,3,view
77076,4225,2024-09-10,41,14,login
77077,414,2025-03-27,24,15,view
77078,3301,2025-05-23,45,17,add_to_cart
77079,2075,2025-09-20,55,4,view
77080,2043,2025-06-13,12,1,login
77081,2648,2025-05-25,53,17,add_to_cart
77082,544,2025-04-27,49,18,view
77083,2683,2025-01-25,35,12,view
77084,1875,2026-06-05,53,11,purchase
77085,3861,2024-09-26,4,2,view
77086,2010,2024-11-19,27,17,view
77087,4645,2025-06-14,26,14,login
77088,2826,2025-08-02,33,10,view
77089,2243,2025-12-23,1,17,login
77090,2358,2025-07-10,8,8,purchase
77091,3734,2025-02-16,51,16,add_to_cart
77092,1988,2024-07-14,49,15,add_to_cart
77093,3230,2025-06-02,12,9,view
77094,4800,2026-05-27,18,15,view
77095,3990,2025-08-27,36,15,view
77096,2781,2025-12-16,3,18,login
77097,4678,2024-07-08,11,15,purchase
77098,2748,2025-10-26,57,16,add_to_cart
77099,3174,2025-10-21,59,15,view
77100,4326,2026-06-05,34,3,login
77101,3430,2025-02-09,18,13,login
77102,4702,2025-06-08,40,9,login
77103,1981,2025-04-02,8,2,login
77104,2279,2025-03-13,53,6,login
77105,4384,2024-10-15,47,17,add_to_cart
77106,538,2024-11-16,50,11,login
77107,1798,2026-01-24,9,7,view
77108,2921,2026-02-13,49,1,login
77109,3543,2024-06-23,43,9,add_to_cart
77110,3311,2026-02-12,7,4,view
77111,4746,2024-12-21,1,6,view
77112,1960,2026-03-26,54,14,view
77113,2115,2024-11-24,32,18,login
77114,4913,2025-12-05,8,2,login
77115,1722,2025-12-07,8,18,login
77116,3421,2025-02-14,50,9,view
77117,3675,2025-10-20,49,4,login
77118,2334,2026-04-30,59,18,view
77119,1719,2024-07-01,46,16,login
77120,4800,2024-09-05,40,19,login
77121,999,2024-11-01,17,15,view
77122,4923,2024-12-09,5,11,view
77123,184,2024-10-23,39,10,login
77124,4996,2025-09-01,36,6,view
77125,1971,2024-06-20,30,5,view
77126,4977,2026-03-19,5,4,view
77127,4366,2024-07-25,34,1,view
77128,4676,2026-02-17,27,2,view
77129,2681,2024-09-04,27,11,view
77130,2219,2026-01-22,27,11,add_to_cart
77131,2525,2024-09-14,20,15,login
77132,3153,2025-12-15,34,11,view
77133,3371,2024-10-20,30,15,login
77134,3374,2026-03-04,23,16,add_to_cart
77135,4600,2025-01-08,26,16,login
77136,3680,2025-10-06,33,1,view
77137,554,2024-12-16,35,10,view
77138,2128,2025-01-19,52,17,login
77139,1360,2024-09-06,28,10,view
77140,4747,2025-10-18,32,15,add_to_cart
77141,520,2025-03-18,15,16,login
77142,2106,2025-11-30,2,11,add_to_cart
77143,2731,2025-07-14,52,13,login
77144,3558,2026-05-23,55,1,add_to_cart
77145,4356,2026-05-25,58,12,login
77146,3133,2024-10-11,43,9,view
77147,751,2024-10-02,32,3,login
77148,3698,2024-08-20,41,8,view
77149,3714,2026-04-19,9,18,view
77150,4726,2024-10-23,59,12,view
77151,4589,2026-04-18,16,15,purchase
77152,254,2024-08-20,19,14,login
77153,1635,2026-01-21,17,10,login
77154,2200,2025-03-30,45,5,add_to_cart
77155,3752,2024-08-14,22,6,purchase
77156,4508,2024-09-04,52,7,view
77157,854,2024-07-19,11,7,add_to_cart
77158,4763,2025-08-18,35,15,login
77159,1097,2025-08-09,26,14,login
77160,1887,2026-05-08,21,1,login
77161,4935,2026-03-13,17,11,add_to_cart
77162,1666,2024-06-16,40,16,purchase
77163,3339,2025-12-12,12,9,add_to_cart
77164,1506,2025-09-28,23,10,view
77165,1084,2025-08-11,19,19,login
77166,3577,2025-08-29,14,15,login
77167,4837,2025-03-09,11,2,login
77168,3494,2026-06-05,53,10,view
77169,2173,2024-07-24,59,13,add_to_cart
77170,3567,2025-04-13,56,16,view
77171,1794,2025-04-28,49,4,view
77172,1244,2026-02-28,19,16,view
77173,3144,2025-04-01,19,18,login
77174,145,2025-09-25,10,7,add_to_cart
77175,2298,2026-02-17,29,11,add_to_cart
77176,957,2025-12-15,50,5,view
77177,3480,2026-04-01,23,15,view
77178,4597,2024-12-08,32,18,add_to_cart
77179,3132,2025-03-08,8,18,login
77180,3815,2025-04-19,2,14,view
77181,4289,2026-03-24,36,15,login
77182,134,2024-08-27,55,8,login
77183,3022,2025-12-20,16,12,login
77184,4073,2025-01-11,26,2,add_to_cart
77185,4943,2026-04-20,33,11,add_to_cart
77186,691,2024-07-31,48,14,login
77187,3112,2024-07-04,20,9,login
77188,4389,2025-08-16,55,14,view
77189,819,2025-12-30,42,6,add_to_cart
77190,1001,2024-08-30,24,12,add_to_cart
77191,3744,2025-02-05,45,15,login
77192,3571,2025-11-22,41,15,view
77193,2956,2025-03-15,54,1,login
77194,2282,2024-09-24,3,4,login
77195,2985,2026-05-08,39,18,login
77196,3302,2025-10-28,18,3,view
77197,4860,2026-05-06,6,13,login
77198,757,2026-03-08,7,6,login
77199,3949,2025-08-18,47,4,login
77200,4872,2025-04-16,58,3,view
77201,4164,2024-06-24,33,3,login
77202,2415,2025-04-24,44,7,view
77203,3346,2025-08-06,45,14,view
77204,15,2025-09-19,22,4,add_to_cart
77205,3481,2024-10-15,8,5,add_to_cart
77206,2435,2026-03-04,50,2,purchase
77207,813,2024-08-23,15,12,login
77208,199,2025-06-26,33,4,add_to_cart
77209,1745,2026-01-10,39,1,view
77210,1508,2025-02-09,43,14,purchase
77211,337,2025-01-05,4,1,add_to_cart
77212,1964,2025-07-03,54,9,view
77213,2646,2025-12-29,20,13,login
77214,2492,2024-06-28,22,11,add_to_cart
77215,464,2026-06-05,14,4,login
77216,3190,2025-06-24,29,6,add_to_cart
77217,4568,2024-12-28,23,16,view
77218,4990,2025-09-25,31,5,login
77219,2801,2025-11-17,59,2,add_to_cart
77220,3308,2026-01-01,43,12,login
77221,65,2025-02-28,40,2,login
77222,1150,2024-10-28,24,2,add_to_cart
77223,4463,2024-10-01,33,16,add_to_cart
77224,2645,2025-02-01,57,18,login
77225,1094,2025-09-30,44,2,login
77226,2691,2026-06-10,58,18,login
77227,1597,2025-10-09,9,10,view
77228,4438,2025-01-07,46,18,purchase
77229,114,2025-11-11,41,19,view
77230,3234,2025-09-29,39,1,add_to_cart
77231,2589,2025-10-31,27,5,view
77232,3871,2025-08-14,1,5,view
77233,1636,2025-09-09,54,10,view
77234,4139,2025-05-25,57,1,add_to_cart
77235,147,2025-04-21,59,17,add_to_cart
77236,4773,2026-05-08,40,10,view
77237,1132,2024-12-11,49,14,add_to_cart
77238,4065,2025-09-01,5,12,view
77239,469,2024-09-17,52,8,login
77240,4620,2025-04-05,9,8,purchase
77241,1572,2024-07-09,19,9,view
77242,3697,2024-07-22,57,13,view
77243,2524,2025-05-30,37,11,add_to_cart
77244,4894,2025-04-18,35,14,view
77245,1466,2025-08-31,46,12,view
77246,2265,2025-01-26,26,7,view
77247,4445,2024-08-19,24,2,login
77248,4287,2025-12-06,13,3,add_to_cart
77249,4109,2025-05-06,48,9,view
77250,2879,2025-02-24,10,11,view
77251,604,2025-11-25,43,10,view
77252,631,2025-08-23,59,18,login
77253,4502,2025-06-11,21,6,view
77254,1633,2024-07-06,33,13,view
77255,258,2026-01-18,7,5,view
77256,1296,2026-05-10,23,6,login
77257,4090,2024-08-11,47,10,view
77258,2193,2025-03-13,44,17,view
77259,1789,2024-09-21,27,4,purchase
77260,1170,2026-06-05,50,11,view
77261,1920,2025-10-10,41,1,view
77262,1378,2025-03-13,46,11,login
77263,4180,2024-07-26,17,8,view
77264,1190,2026-01-25,53,5,add_to_cart
77265,4818,2026-03-06,52,15,login
77266,3301,2025-05-06,9,17,view
77267,1858,2024-12-23,54,18,view
77268,1614,2026-01-24,23,2,login
77269,4494,2026-04-17,45,17,view
77270,1980,2025-03-04,28,6,login
77271,578,2025-02-01,9,19,login
77272,3256,2024-09-09,43,16,login
77273,4446,2025-10-22,6,16,login
77274,2320,2026-03-19,22,4,view
77275,855,2025-12-19,41,17,view
77276,13,2025-05-18,49,19,add_to_cart
77277,1672,2025-05-26,28,7,login
77278,3677,2025-07-29,36,18,login
77279,4664,2025-10-18,57,17,add_to_cart
77280,3892,2025-03-01,34,10,view
77281,3123,2024-12-05,4,18,login
77282,3918,2024-07-06,29,10,view
77283,3965,2025-01-16,30,15,view
77284,710,2025-02-07,48,5,login
77285,792,2025-02-14,32,12,view
77286,3898,2025-04-13,24,1,view
77287,1391,2025-06-12,38,1,login
77288,2204,2026-02-09,48,18,view
77289,10,2026-05-02,48,13,view
77290,4719,2026-05-07,49,15,add_to_cart
77291,4070,2026-05-08,39,17,view
77292,123,2025-03-10,17,18,login
77293,2212,2025-10-29,58,9,view
77294,1489,2025-09-08,6,5,view
77295,3649,2025-07-19,45,8,login
77296,2320,2026-06-14,26,6,login
77297,4324,2026-05-28,35,5,view
77298,1769,2025-11-27,19,14,view
77299,1205,2026-06-09,42,5,view
77300,2022,2024-08-04,47,14,login
77301,2576,2025-08-20,24,1,view
77302,202,2026-06-16,27,1,add_to_cart
77303,2378,2025-10-16,43,16,view
77304,4681,2026-03-21,13,19,view
77305,3172,2025-04-25,37,7,login
77306,2265,2024-12-22,51,12,view
77307,190,2026-03-31,44,10,login
77308,190,2024-09-29,28,16,view
77309,4348,2025-10-26,39,5,login
77310,1603,2025-02-04,7,18,view
77311,3614,2026-01-25,52,8,add_to_cart
77312,2239,2025-12-27,37,10,view
77313,864,2024-11-25,17,11,view
77314,3669,2024-11-17,2,15,add_to_cart
77315,4853,2025-02-18,44,2,add_to_cart
77316,1711,2024-06-22,26,8,view
77317,28,2025-08-06,22,3,view
77318,3149,2026-06-07,10,2,view
77319,3027,2025-11-07,20,6,login
77320,2382,2025-03-16,14,10,view
77321,2493,2024-08-24,5,3,add_to_cart
77322,1773,2026-04-22,56,11,login
77323,4613,2024-09-13,31,6,login
77324,3070,2024-09-22,15,16,view
77325,3168,2026-05-18,20,6,view
77326,2359,2025-06-11,56,9,view
77327,2780,2025-01-03,18,17,add_to_cart
77328,3774,2026-05-20,48,16,login
77329,137,2025-07-18,46,17,login
77330,4213,2026-06-03,50,13,view
77331,1064,2025-11-03,44,2,add_to_cart
77332,918,2025-12-20,28,2,login
77333,4006,2024-09-01,26,18,view
77334,1397,2025-04-09,26,5,purchase
77335,4323,2024-10-04,7,4,view
77336,2656,2025-05-08,7,19,login
77337,410,2026-01-15,27,13,view
77338,3210,2026-02-13,15,1,purchase
77339,3471,2025-10-14,29,18,view
77340,999,2025-08-01,16,1,add_to_cart
77341,1327,2025-03-28,28,2,view
77342,3286,2024-10-28,6,1,view
77343,4945,2026-05-26,58,9,login
77344,3235,2026-06-09,1,8,view
77345,3300,2024-07-05,12,15,view
77346,4162,2025-03-06,39,10,view
77347,560,2025-05-14,58,11,view
77348,4167,2025-11-15,33,4,view
77349,252,2025-05-03,51,9,view
77350,4160,2024-06-21,55,6,view
77351,2705,2025-03-02,38,8,login
77352,1773,2025-12-07,36,2,view
77353,1551,2025-09-06,41,19,view
77354,4498,2025-08-28,49,14,view
77355,2589,2025-09-02,1,5,add_to_cart
77356,2815,2026-01-05,5,11,add_to_cart
77357,1194,2026-01-10,1,15,add_to_cart
77358,4715,2024-11-13,19,13,purchase
77359,493,2024-10-07,26,3,view
77360,2418,2026-04-28,22,12,login
77361,3247,2025-10-29,17,13,add_to_cart
77362,3551,2024-08-04,56,13,login
77363,4166,2025-09-06,15,14,login
77364,4783,2025-06-09,3,4,view
77365,1321,2026-02-02,4,10,view
77366,710,2025-01-13,44,16,view
77367,3985,2025-04-23,12,7,view
77368,853,2025-04-03,33,18,add_to_cart
77369,725,2025-04-18,29,4,view
77370,1953,2024-11-23,40,11,view
77371,2108,2025-10-19,6,12,view
77372,302,2025-08-02,9,2,view
77373,2712,2024-10-08,46,2,view
77374,4895,2025-03-31,5,9,view
77375,3302,2025-04-29,45,12,add_to_cart
77376,4286,2025-09-24,43,5,view
77377,730,2024-07-21,18,11,view
77378,1482,2024-10-16,38,19,login
77379,482,2026-02-06,23,17,add_to_cart
77380,1865,2025-07-29,7,19,add_to_cart
77381,450,2025-05-26,21,18,add_to_cart
77382,1079,2025-10-24,25,16,login
77383,255,2025-04-17,44,10,login
77384,29,2024-08-26,21,9,login
77385,775,2026-03-04,55,5,view
77386,2718,2025-12-10,33,9,login
77387,2341,2025-10-11,7,9,login
77388,2036,2025-05-22,17,1,login
77389,2117,2025-12-23,2,3,purchase
77390,3036,2025-05-02,16,11,view
77391,3549,2026-02-21,19,13,view
77392,4343,2025-08-07,16,8,view
77393,4746,2024-08-27,50,15,view
77394,1123,2024-12-04,53,13,login
77395,618,2025-07-14,16,2,login
77396,3315,2025-08-27,53,7,login
77397,542,2026-04-18,20,1,add_to_cart
77398,2447,2026-04-24,55,5,login
77399,989,2026-02-19,8,15,view
77400,2713,2024-09-14,2,7,login
77401,1320,2024-07-02,50,7,add_to_cart
77402,1326,2024-09-25,39,10,view
77403,1241,2025-10-31,20,2,add_to_cart
77404,764,2024-07-16,47,3,add_to_cart
77405,1769,2025-08-13,39,9,login
77406,3420,2025-07-08,50,16,add_to_cart
77407,4274,2025-12-23,9,19,view
77408,1298,2025-02-12,15,18,login
77409,513,2024-07-11,37,9,view
77410,498,2024-10-30,59,8,login
77411,1094,2025-08-03,24,1,login
77412,4333,2025-09-16,56,17,view
77413,2413,2025-09-11,10,13,login
77414,1742,2024-12-13,48,6,purchase
77415,4328,2026-03-28,50,6,view
77416,815,2025-05-07,53,17,login
77417,3289,2025-03-01,56,4,login
77418,2186,2025-10-29,30,1,view
77419,2331,2025-12-30,17,15,login
77420,4410,2024-06-29,52,8,view
77421,2673,2024-07-18,41,16,login
77422,2555,2026-01-09,45,19,view
77423,1632,2025-11-16,39,4,login
77424,943,2026-06-11,51,7,login
77425,3552,2024-12-26,42,6,login
77426,4696,2024-08-04,37,3,view
77427,2831,2025-10-03,6,1,view
77428,1104,2024-07-02,22,9,view
77429,3399,2025-08-03,51,3,add_to_cart
77430,4108,2025-02-16,32,19,login
77431,4251,2025-06-05,49,17,view
77432,3705,2025-08-22,35,18,purchase
77433,1730,2026-05-18,4,19,view
77434,4115,2026-04-13,16,1,view
77435,3672,2025-08-21,15,17,view
77436,2718,2024-10-17,57,17,view
77437,1388,2025-02-17,55,5,add_to_cart
77438,2121,2025-07-27,53,8,add_to_cart
77439,1574,2025-01-12,40,11,add_to_cart
77440,4528,2026-04-19,11,10,add_to_cart
77441,3472,2024-10-03,41,1,view
77442,3481,2024-11-06,2,6,login
77443,2149,2024-06-30,3,19,purchase
77444,522,2025-07-18,18,18,purchase
77445,1028,2026-06-02,57,9,add_to_cart
77446,1914,2025-10-26,48,7,add_to_cart
77447,4352,2025-04-04,37,13,view
77448,4529,2025-03-19,44,2,login
77449,1423,2024-09-21,12,9,view
77450,2961,2026-03-03,54,5,login
77451,257,2024-07-27,31,16,add_to_cart
77452,1990,2025-06-03,27,16,view
77453,4944,2025-07-08,52,3,view
77454,4552,2025-01-29,1,4,login
77455,2533,2026-03-26,53,16,login
77456,3011,2025-07-27,5,11,login
77457,2650,2025-04-14,37,6,login
77458,4682,2024-07-23,41,10,login
77459,1268,2024-11-02,30,13,add_to_cart
77460,2311,2025-03-17,50,1,login
77461,4121,2026-01-20,53,15,view
77462,3301,2025-04-27,20,19,view
77463,3677,2026-05-11,14,11,view
77464,4423,2024-12-13,37,14,view
77465,1751,2025-06-20,42,11,login
77466,709,2026-03-22,38,12,login
77467,939,2025-07-15,58,13,login
77468,3437,2024-08-27,22,19,purchase
77469,3538,2024-08-24,42,8,add_to_cart
77470,3502,2026-03-23,27,17,login
77471,3947,2025-12-04,36,8,login
77472,8,2025-11-11,53,4,login
77473,3061,2025-10-18,36,11,add_to_cart
77474,3688,2025-04-13,51,4,add_to_cart
77475,257,2025-09-16,26,4,login
77476,1365,2024-07-27,8,14,add_to_cart
77477,362,2025-11-29,48,10,view
77478,1545,2025-10-01,12,11,view
77479,3992,2025-05-22,6,16,view
77480,4696,2024-10-09,35,10,view
77481,2717,2026-04-10,15,2,add_to_cart
77482,1409,2025-05-25,54,7,login
77483,4072,2024-12-21,37,4,view
77484,2112,2024-10-27,9,8,view
77485,868,2025-11-07,3,10,view
77486,1935,2025-07-09,46,6,view
77487,3594,2025-03-31,33,1,view
77488,1125,2025-04-01,55,7,view
77489,2005,2026-04-01,39,16,add_to_cart
77490,2621,2026-02-07,55,2,login
77491,209,2025-07-03,47,11,view
77492,641,2026-01-23,12,2,view
77493,4048,2025-06-09,5,7,login
77494,683,2025-09-16,10,2,add_to_cart
77495,2900,2026-04-28,12,2,login
77496,2173,2025-06-20,11,8,add_to_cart
77497,2157,2025-01-09,17,1,login
77498,3658,2025-08-21,10,5,add_to_cart
77499,3665,2026-06-09,10,1,add_to_cart
77500,3142,2024-12-30,15,8,login
77501,3075,2026-01-16,45,12,add_to_cart
77502,2095,2026-04-12,30,16,login
77503,685,2024-06-16,58,16,login
77504,2505,2025-07-26,58,11,view
77505,2096,2025-03-23,48,19,login
77506,4347,2024-10-22,8,3,add_to_cart
77507,529,2026-01-19,46,17,purchase
77508,3900,2026-03-16,29,10,login
77509,372,2024-11-02,27,17,view
77510,4635,2025-07-28,52,2,add_to_cart
77511,2285,2025-05-05,18,9,login
77512,3408,2024-08-22,28,3,login
77513,2307,2025-09-26,17,6,add_to_cart
77514,3320,2025-07-31,10,1,login
77515,2000,2024-09-21,51,5,login
77516,2493,2025-05-23,8,2,login
77517,2797,2024-10-08,47,16,login
77518,4704,2025-04-29,59,6,add_to_cart
77519,3017,2026-02-13,19,17,view
77520,3646,2026-03-20,12,19,login
77521,4896,2026-03-22,39,10,view
77522,4290,2024-06-21,4,1,add_to_cart
77523,2779,2025-04-05,46,1,add_to_cart
77524,794,2025-03-06,1,18,purchase
77525,3750,2025-06-22,11,7,login
77526,4504,2025-05-18,48,7,view
77527,3133,2025-07-16,59,1,view
77528,1076,2024-10-17,46,13,add_to_cart
77529,4248,2026-02-02,4,5,add_to_cart
77530,1832,2025-12-16,20,7,login
77531,651,2025-10-09,2,14,purchase
77532,157,2026-05-21,38,7,view
77533,2419,2025-09-26,53,10,view
77534,381,2026-01-31,48,15,login
77535,2753,2025-05-20,17,2,login
77536,3979,2025-06-16,41,14,add_to_cart
77537,358,2024-10-08,35,19,add_to_cart
77538,3319,2025-07-27,2,10,add_to_cart
77539,3638,2024-11-01,30,6,login
77540,3232,2026-03-14,9,12,login
77541,4367,2026-04-16,48,13,login
77542,3974,2025-02-09,47,3,view
77543,2006,2024-09-05,57,11,login
77544,2522,2026-03-13,28,2,login
77545,3437,2026-01-06,48,7,view
77546,1416,2025-12-10,10,11,login
77547,901,2026-06-03,5,11,login
77548,4344,2025-10-13,57,14,login
77549,3271,2025-06-09,4,5,login
77550,4626,2025-07-10,32,1,view
77551,3628,2026-01-03,16,6,login
77552,4077,2026-03-13,39,2,login
77553,2097,2025-04-24,20,14,login
77554,1577,2025-07-14,39,8,view
77555,3080,2026-06-02,42,15,view
77556,661,2024-07-19,9,19,view
77557,1403,2025-01-06,39,7,add_to_cart
77558,380,2024-10-24,56,14,add_to_cart
77559,25,2025-07-30,37,15,view
77560,3923,2025-08-08,17,12,view
77561,1701,2025-07-01,52,18,purchase
77562,1208,2025-07-18,49,16,view
77563,1529,2025-11-27,3,1,view
77564,2741,2025-09-21,9,18,view
77565,729,2024-10-19,23,18,login
77566,3564,2025-02-25,30,9,add_to_cart
77567,2212,2026-03-02,5,18,view
77568,2852,2025-09-01,16,5,view
77569,1523,2025-07-28,57,13,view
77570,1239,2025-04-19,7,7,add_to_cart
77571,1823,2026-05-06,52,14,view
77572,2259,2025-05-23,2,1,login
77573,4017,2025-12-04,28,3,login
77574,3652,2024-10-13,55,18,login
77575,398,2025-12-06,8,15,view
77576,4175,2025-02-01,13,19,add_to_cart
77577,3636,2024-09-18,5,7,view
77578,2926,2026-05-17,14,16,view
77579,3849,2025-09-29,22,9,login
77580,4359,2025-03-20,30,9,view
77581,2340,2025-01-26,18,7,add_to_cart
77582,114,2026-06-07,10,1,add_to_cart
77583,3780,2024-09-20,27,18,login
77584,4666,2025-10-14,5,1,view
77585,2960,2025-03-25,35,2,view
77586,4051,2025-06-18,38,12,login
77587,4609,2024-08-08,15,2,login
77588,1533,2025-06-20,37,19,login
77589,4553,2025-05-20,20,19,login
77590,811,2024-10-26,35,16,login
77591,3414,2025-04-26,32,17,view
77592,2962,2025-09-01,27,14,login
77593,1781,2025-04-07,9,11,view
77594,168,2025-06-10,34,18,login
77595,2657,2026-03-29,35,18,login
77596,2963,2024-10-30,37,6,login
77597,2316,2026-03-04,33,2,add_to_cart
77598,2237,2025-08-05,33,15,login
77599,265,2025-08-29,52,3,login
77600,4490,2024-09-30,31,14,login
77601,2588,2025-03-22,24,3,login
77602,1395,2025-06-28,20,6,add_to_cart
77603,2341,2025-05-14,41,1,view
77604,4512,2026-02-20,22,14,view
77605,4046,2026-01-31,3,15,add_to_cart
77606,4826,2025-03-13,9,1,add_to_cart
77607,383,2025-03-01,25,5,view
77608,4141,2026-04-10,21,1,login
77609,1560,2025-03-04,58,11,view
77610,968,2026-05-20,44,8,login
77611,4509,2024-08-06,56,9,login
77612,1622,2025-01-06,42,19,add_to_cart
77613,4340,2025-05-16,23,6,add_to_cart
77614,2994,2026-05-25,36,17,login
77615,1401,2025-03-23,54,16,add_to_cart
77616,4241,2025-09-30,57,13,view
77617,406,2025-09-15,42,4,view
77618,1332,2025-07-13,41,15,login
77619,497,2024-12-11,44,8,add_to_cart
77620,2337,2024-08-05,48,12,add_to_cart
77621,2298,2025-01-10,24,1,view
77622,2281,2024-11-18,59,8,add_to_cart
77623,306,2024-07-30,11,19,add_to_cart
77624,2222,2025-09-20,20,15,view
77625,1153,2026-06-04,19,16,add_to_cart
77626,547,2025-09-20,19,3,add_to_cart
77627,3494,2025-03-11,32,17,view
77628,4261,2024-12-10,31,6,view
77629,3554,2024-10-16,54,1,login
77630,1979,2024-09-03,47,17,login
77631,501,2025-08-10,25,17,login
77632,1567,2025-09-06,40,13,login
77633,4920,2026-04-25,13,1,add_to_cart
77634,555,2026-03-31,50,12,login
77635,4316,2024-12-17,26,15,login
77636,58,2024-09-06,22,6,login
77637,1488,2026-04-24,47,3,login
